time,name,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
2021-07-14 00:06:42.002815935,,10.280814170837402,23.34372711181641,4.18,-31,2,,,59.6,,,-31,9.8,10,,,,
2021-07-14 00:36:40.997636607,,10.277679443359377,22.99130439758301,4.1819999999999995,-30,2,,,59.8,,,-30,13.5,10,,,,
2021-07-14 01:06:41.322615588,,10.278742790222168,22.36146545410156,4.178,-30,2,,,59.6,,,-30,9.8,10,,,,
2021-07-14 01:36:40.969425042,,10.280705451965332,22.562145233154297,4.178,-31,2,,,59.6,,,-31,9.2,10,,,,
2021-07-14 02:06:41.719676950,,10.279448509216307,22.496522903442386,4.1819999999999995,-32,2,,,59.5,,,-32,12.5,10,,,,
2021-07-14 02:36:40.003131138,,10.276883125305176,22.71448516845703,4.178,-31,2,,,59.9,,,-31,12.0,10,,,,
2021-07-14 03:06:39.581531242,,10.280364990234377,22.51052474975586,4.178999999999999,-31,2,,,59.6,,,-31,8.8,10,,,,
2021-07-14 03:36:38.687854166,,10.280729293823242,22.703805923461914,4.178,-31,2,,,59.5,,,-31,9.2,10,,,,
2021-07-14 04:06:37.444149679,,10.277827262878418,22.79255676269531,4.178,-32,2,,,59.6,,,-32,12.8,10,,,,
2021-07-14 04:36:36.359638969,,10.27873420715332,22.952045440673828,4.178999999999999,-33,2,,,59.5,,,-33,11.0,10,,,,
2021-07-14 05:06:36.659743197,,10.276509284973145,23.389493942260746,4.181,-31,2,,,59.6,,,-31,10.8,10,,,,
2021-07-14 05:36:35.837626830,,10.27741527557373,23.802919387817386,4.18,-34,2,,,59.3,,,-34,12.0,10,,,,
2021-07-14 06:06:35.435248508,,10.27664852142334,24.4952449798584,4.178999999999999,-33,2,,,59.5,,,-33,9.8,10,,,,
2021-07-14 06:36:34.789391066,,10.277362823486328,24.743938446044922,4.18,-30,2,,,59.2,,,-30,8.0,10,,,,
2021-07-14 07:06:33.134570557,,10.277332305908203,25.34911155700684,4.177,-32,2,,,59.4,,,-32,12.2,10,,,,
2021-07-14 07:36:32.840721057,,10.2770357131958,25.62051200866699,4.176,-34,2,,,59.4,,,-34,11.8,10,,,,
2021-07-14 08:06:32.630817698,,10.274502754211426,25.954797744750977,4.178,-33,2,,,59.5,,,-33,10.0,10,,,,
2021-07-14 08:36:30.337027953,,10.272571563720703,26.20993614196777,4.181,-31,2,,,59.5,,,-31,9.8,10,,,,
2021-07-14 09:06:30.020122846,,10.271056175231934,26.400842666625977,4.178,-31,2,,,59.6,,,-31,7.0,10,,,,
2021-07-14 09:36:29.960703270,,10.268583297729492,26.678041458129886,4.178,-31,2,,,59.3,,,-31,10.0,10,,,,
2021-07-14 10:06:28.693292105,,10.268669128417967,27.09353446960449,4.177,-33,2,,,59.4,,,-33,9.8,10,,,,
2021-07-14 10:36:28.962392318,,10.267767906188963,27.35115051269531,4.176,-31,2,,,59.4,,,-31,10.0,10,,,,
2021-07-14 11:06:25.823395347,,10.265137672424316,27.5718994140625,4.175,-33,2,,,59.6,,,-33,12.2,10,,,,
2021-07-14 11:36:26.735042622,,10.262085914611816,27.97463607788086,4.176,-30,2,,,59.7,,,-30,8.5,10,,,,
2021-07-14 12:06:26.654375940,,10.2592134475708,28.49428939819336,4.18,-29,2,,,59.5,,,-29,10.2,10,,,,
2021-07-14 12:36:24.368508250,,10.257339477539062,28.19762420654297,4.177,-30,2,,,59.7,,,-30,10.5,10,,,,
2021-07-14 13:06:24.497525210,,10.256897926330566,27.965688705444336,4.18,-31,2,,,59.7,,,-31,9.2,10,,,,
2021-07-14 13:36:24.023533705,,10.253324508666992,28.311607360839844,4.177,-31,2,,,59.6,,,-31,10.5,10,,,,
2021-07-14 14:06:21.527595696,,10.250306129455566,28.202131271362305,4.176,-30,2,,,59.5,,,-30,10.8,10,,,,
2021-07-14 14:36:21.690600887,,10.247539520263672,28.264562606811523,4.178999999999999,-33,2,,,59.5,,,-33,11.8,10,,,,
2021-07-14 15:06:20.795914265,,10.250171661376953,28.376161575317386,4.176,-34,2,,,59.6,,,-34,12.5,10,,,,
2021-07-14 15:36:20.756116445,,10.249360084533693,28.39924621582031,4.175,-30,2,,,59.6,,,-30,7.2,10,,,,
2021-07-14 16:06:18.359800272,,10.245779991149902,28.10379409790039,4.178,-31,2,,,59.6,,,-31,7.0,10,,,,
2021-07-14 16:36:19.064444967,,10.246251106262207,27.817909240722656,4.18,-30,2,,,59.6,,,-30,7.5,10,,,,
2021-07-14 17:06:17.795728798,,10.244791030883787,27.618017196655273,4.176,-31,2,,,59.8,,,-31,12.2,10,,,,
2021-07-14 17:36:16.910298932,,10.248233795166016,27.49540710449219,4.177,-33,2,,,59.6,,,-33,9.8,10,,,,
2021-07-14 17:36:51.682439018,,10.248082160949707,27.494892120361328,4.175,-32,2,,,59.7,,,-32,12.5,10,,,,
2021-07-14 18:06:10.801500805,,10.251599311828613,27.270465850830078,4.175,-31,2,,,59.6,,,-31,10.5,10,,,,
2021-07-14 18:36:15.287153927,,10.248953819274902,26.849136352539066,4.177,-31,2,,,59.5,,,-31,12.0,10,,,,
2021-07-14 19:06:15.413369428,,10.250265121459961,26.40412902832031,4.178999999999999,-31,2,,,59.6,,,-31,13.5,10,,,,
2021-07-14 19:36:14.250800954,,10.250483512878418,26.102991104125977,4.177,-33,2,,,59.7,,,-33,10.5,10,,,,
2021-07-14 20:06:13.272160007,,10.250655174255373,25.79863548278809,4.177,-31,2,,,59.4,,,-31,9.0,10,,,,
2021-07-14 20:36:12.616753821,,10.248311996459961,25.540203094482425,4.177,-30,2,,,59.6,,,-30,9.0,10,,,,
2021-07-14 21:06:28.404029125,,10.242703437805176,25.41495513916016,4.177,-31,2,,,59.6,,,-31,13.0,10,,,,
2021-07-14 21:36:11.913712276,,10.240630149841307,25.28957748413086,4.176,-31,2,,,59.7,,,-31,10.0,10,,,,
2021-07-14 22:06:10.351809769,,10.239118576049805,25.04982948303223,4.177,-30,2,,,59.5,,,-30,13.5,10,,,,
2021-07-14 22:36:24.679062279,,10.240987777709961,24.52874183654785,4.176,-30,2,,,59.6,,,-30,9.5,10,,,,
2021-07-14 23:06:08.116897289,,10.242666244506836,24.575231552124023,4.177,-33,2,,,59.4,,,-33,11.8,10,,,,
2021-07-14 23:36:08.368856382,,10.244207382202148,24.389911651611328,4.178,-29,2,,,59.2,,,-29,12.8,10,,,,
2021-07-15 00:06:08.002706622,,10.248567581176758,24.020490646362305,4.178,-29,2,,,59.6,,,-29,11.0,10,,,,
2021-07-15 00:36:07.451149750,,10.24901008605957,23.780315399169922,4.177,-33,2,,,59.6,,,-33,7.5,10,,,,
2021-07-15 01:06:06.128509999,,10.250726699829102,23.5144100189209,4.177,-33,2,,,59.8,,,-33,12.0,10,,,,
2021-07-15 01:36:05.273287044,,10.248069763183594,23.521278381347656,4.178,-31,2,,,59.6,,,-31,12.8,10,,,,
2021-07-15 02:06:04.658598193,,10.247886657714844,23.25090026855469,4.178,-30,2,,,59.8,,,-30,11.5,10,,,,
2021-07-15 02:36:03.163577653,,10.247486114501953,23.056140899658203,4.178,-31,2,,,59.5,,,-31,9.8,10,,,,
2021-07-15 03:06:05.508426622,,10.246912956237793,23.156553268432614,4.178999999999999,-33,2,,,59.5,,,-33,9.2,10,,,,
2021-07-15 03:36:03.294833752,,10.246492385864258,23.30686187744141,4.177,-31,2,,,59.5,,,-31,7.5,10,,,,
2021-07-15 04:06:00.826029171,,10.249390602111816,23.524309158325195,4.177,-31,2,,,59.6,,,-31,9.2,10,,,,
2021-07-15 04:36:01.123694713,,10.24599838256836,23.76779937744141,4.176,-30,2,,,59.7,,,-30,8.5,10,,,,
2021-07-15 05:06:00.782772672,,10.245781898498537,24.227731704711914,4.175,-30,2,,,59.4,,,-30,8.8,10,,,,
2021-07-15 06:06:03.133418055,,10.243551254272461,25.693124771118164,4.175,-31,2,,,59.5,,,-31,9.5,10,,,,
2021-07-15 06:35:56.386959319,,10.242938995361328,26.0789852142334,4.173,-31,2,,,59.5,,,-31,7.0,10,,,,
2021-07-15 07:06:03.256404284,,10.242472648620604,26.32000160217285,4.173,-30,2,,,59.5,,,-30,6.5,10,,,,
2021-07-15 07:35:59.159069814,,10.242060661315918,26.593505859375,4.176,-33,2,,,59.5,,,-33,7.5,10,,,,
2021-07-15 08:05:59.124992526,,10.23731803894043,26.85168266296387,4.178,-29,2,,,59.4,,,-29,8.8,10,,,,
2021-07-15 08:35:57.510439183,,10.23985481262207,27.168909072875977,4.1739999999999995,-32,2,,,59.3,,,-32,12.2,10,,,,
2021-07-15 09:05:54.932128678,,10.243558883666992,27.43943023681641,4.177,-33,2,,,59.4,,,-33,10.2,10,,,,
2021-07-15 09:35:53.403903620,,10.242549896240234,27.547712326049805,4.176,-33,2,,,59.5,,,-33,12.8,10,,,,
2021-07-15 10:05:53.861954831,,10.241320610046387,28.02142906188965,4.175,-30,2,,,59.7,,,-30,9.2,10,,,,
2021-07-15 10:35:53.783083925,,10.24107837677002,28.13029479980469,4.1739999999999995,-29,2,,,59.7,,,-29,9.8,10,,,,
2021-07-15 11:05:52.584109237,,10.238551139831543,28.38182830810547,4.177,-34,2,,,59.7,,,-34,12.8,10,,,,
2021-07-15 11:35:51.962486609,,10.23784637451172,28.67947196960449,4.175,-30,2,,,59.6,,,-30,11.0,10,,,,
2021-07-15 12:05:50.950252342,,10.234201431274414,28.69888687133789,4.175,-31,2,,,59.7,,,-31,8.8,10,,,,
2021-07-15 12:35:49.399614512,,10.235662460327148,28.64711761474609,4.177,-34,2,,,59.5,,,-34,12.0,10,,,,
2021-07-15 13:05:49.133471743,,10.235697746276855,28.58295440673828,4.1739999999999995,-31,2,,,59.5,,,-31,8.0,10,,,,
2021-07-15 13:35:48.080476759,,10.233880043029783,28.97431564331055,4.175,-33,2,,,59.6,,,-33,11.8,10,,,,
2021-07-15 14:05:47.141297435,,10.231443405151367,29.13549041748047,4.176,-33,2,,,59.6,,,-33,12.5,10,,,,
2021-07-15 14:35:47.665889662,,10.230989456176758,29.32848358154297,4.1739999999999995,-29,2,,,59.6,,,-29,8.0,10,,,,
2021-07-15 14:36:22.346591077,,10.231241226196287,29.334856033325195,4.172,-31,2,,,59.9,,,-31,10.0,10,,,,
2021-07-15 15:05:40.982694085,,10.22992992401123,29.3055362701416,4.1739999999999995,-30,2,,,59.6,,,-30,10.2,10,,,,
2021-07-15 15:35:45.123963047,,10.230422019958496,29.098373413085934,4.1739999999999995,-30,2,,,59.5,,,-30,9.2,10,,,,
2021-07-15 16:05:44.089944409,,10.230095863342283,29.00283622741699,4.175,-34,2,,,59.7,,,-34,12.0,10,,,,
2021-07-15 16:35:44.866314432,,10.231121063232422,28.981786727905273,4.175,-32,2,,,59.6,,,-32,12.0,10,,,,
2021-07-15 17:05:43.425620799,,10.23263454437256,28.92438888549805,4.176,-29,2,,,59.5,,,-29,10.0,10,,,,
2021-07-15 17:35:42.121481237,,10.234054565429688,28.7310791015625,4.176,-32,2,,,59.5,,,-32,11.8,10,,,,
2021-07-15 18:05:40.617373587,,10.234949111938477,28.627094268798828,4.175,-34,2,,,59.3,,,-34,12.5,10,,,,
2021-07-15 18:35:40.840003043,,10.236881256103516,28.43843078613281,4.175,-33,2,,,59.7,,,-33,11.8,10,,,,
2021-07-15 19:05:40.370113025,,10.237467765808104,28.225605010986328,4.175,-33,2,,,59.7,,,-33,8.8,10,,,,
2021-07-15 19:35:39.867777099,,10.239897727966307,27.97228813171387,4.175,-33,2,,,59.5,,,-33,11.8,10,,,,
2021-07-15 20:05:38.490125269,,10.241599082946776,27.70613098144531,4.175,-31,2,,,59.7,,,-31,8.5,10,,,,
2021-07-15 20:35:37.010585715,,10.242838859558104,27.480722427368164,4.1739999999999995,-33,2,,,59.7,,,-33,10.0,10,,,,
2021-07-15 21:05:37.327145531,,10.243990898132324,27.36271476745605,4.175,-30,2,,,59.5,,,-30,9.8,10,,,,
2021-07-15 21:35:36.966214594,,10.245613098144533,27.216323852539066,4.172,-31,2,,,59.5,,,-31,9.2,10,,,,
2021-07-15 22:05:35.332247717,,10.24660873413086,27.03278350830078,4.172,-31,2,,,59.7,,,-31,8.5,10,,,,
2021-07-15 22:35:36.388210106,,10.245929718017578,26.8122501373291,4.175,-33,2,,,59.7,,,-33,7.5,10,,,,
2021-07-15 23:05:35.150765698,,10.248169898986816,26.666767120361328,4.175,-33,2,,,59.3,,,-33,12.2,10,,,,
2021-07-15 23:35:32.908040277,,10.249419212341307,26.416112899780273,4.175,-33,2,,,59.6,,,-33,12.2,10,,,,
2021-07-16 00:35:30.828654368,,10.251410484313963,25.942100524902344,4.173,-29,2,,,59.6,,,-29,10.0,10,,,,
2021-07-16 01:05:30.605569861,,10.250049591064453,25.731342315673828,4.173,-33,2,,,59.6,,,-33,10.5,10,,,,
2021-07-16 01:35:30.884170244,,10.24908447265625,25.41456794738769,4.1739999999999995,-29,2,,,59.4,,,-29,9.8,10,,,,
2021-07-16 02:05:30.615701438,,10.250442504882812,25.06246566772461,4.1739999999999995,-31,2,,,59.6,,,-31,7.5,10,,,,
2021-07-16 02:35:30.028151212,,10.250531196594238,24.91450500488281,4.175,-33,2,,,59.4,,,-33,11.8,10,,,,
2021-07-16 03:05:27.822088292,,10.253022193908693,24.92584991455078,4.175,-31,2,,,59.4,,,-31,13.2,10,,,,
2021-07-16 03:35:29.023110305,,10.255048751831056,25.06243133544922,4.172,-30,2,,,59.5,,,-30,12.2,10,,,,
2021-07-16 04:05:27.045696398,,10.256001472473145,25.34014892578125,4.178,-29,2,,,59.5,,,-29,9.0,10,,,,
2021-07-16 04:35:26.943193019,,10.256470680236816,25.57752227783203,4.17,-30,2,,,59.6,,,-30,10.0,10,,,,
2021-07-16 05:05:27.829191480,,10.25773811340332,25.86630630493164,4.1739999999999995,-31,2,,,59.5,,,-31,9.8,10,,,,
2021-07-16 05:35:27.525933171,,10.257384300231934,26.238483428955078,4.175,-31,2,,,59.3,,,-31,11.8,10,,,,
2021-07-16 06:35:21.595666447,,10.260211944580078,27.533315658569336,4.173,-31,2,,,59.5,,,-31,12.8,10,,,,
2021-07-16 07:05:23.849942889,,10.25916862487793,27.41682052612305,4.1739999999999995,-31,2,,,59.4,,,-31,12.8,10,,,,
2021-07-16 07:35:22.993474540,,10.260733604431152,27.53820991516113,4.173,-31,2,,,59.6,,,-31,12.8,10,,,,
2021-07-16 08:05:22.330755332,,10.26134204864502,27.8337516784668,4.173,-31,2,,,59.6,,,-31,12.0,10,,,,
2021-07-16 08:35:21.207056492,,10.26241397857666,27.84450912475586,4.175,-31,2,,,59.6,,,-31,9.8,10,,,,
2021-07-16 09:05:20.159667322,,10.262248992919922,27.8195858001709,4.172,-34,2,,,59.5,,,-34,12.0,10,,,,
2021-07-16 09:35:20.076423644,,10.261324882507324,27.969165802001953,4.173,-34,2,,,59.4,,,-34,13.0,10,,,,
2021-07-16 10:05:19.331582524,,10.261064529418944,28.089111328125,4.173,-31,2,,,59.5,,,-31,12.2,10,,,,
2021-07-16 10:35:18.755333313,,10.259037017822266,28.56682586669922,4.1739999999999995,-31,2,,,59.4,,,-31,9.5,10,,,,
2021-07-16 11:05:16.801486337,,10.2660551071167,28.151803970336914,4.172,-31,2,,,59.5,,,-31,10.5,10,,,,
2021-07-16 11:35:16.232612692,,10.257060050964355,28.28536605834961,4.173,-31,2,,,59.4,,,-31,12.0,10,,,,
2021-07-16 12:05:17.106856141,,10.259873390197754,28.43704605102539,4.172,-33,2,,,59.6,,,-33,12.8,10,,,,
2021-07-16 12:35:17.206256115,,10.260024070739746,28.495126724243164,4.1739999999999995,-32,2,,,59.5,,,-32,12.8,10,,,,
2021-07-16 13:05:14.742681633,,10.25515079498291,28.516054153442386,4.172,-31,2,,,59.6,,,-31,9.5,10,,,,
2021-07-16 13:35:12.505339221,,10.25487995147705,28.781042098999023,4.171,-31,2,,,59.4,,,-31,12.2,10,,,,
2021-07-16 14:05:12.406555321,,10.252938270568848,28.798940658569336,4.171,-33,2,,,59.7,,,-33,7.5,10,,,,
2021-07-16 14:35:12.171129006,,10.25613498687744,28.56985282897949,4.171,-34,2,,,59.4,,,-34,11.8,10,,,,
2021-07-16 15:05:11.492468836,,10.259626388549805,28.119443893432614,4.171,-30,2,,,59.5,,,-30,10.2,10,,,,
2021-07-16 15:35:10.204762160,,10.262495040893556,27.81420707702637,4.172,-33,2,,,59.8,,,-33,7.8,10,,,,
2021-07-16 16:05:09.643173437,,10.26059627532959,27.29707336425781,4.1739999999999995,-33,2,,,59.6,,,-33,12.5,10,,,,
2021-07-16 17:05:08.410864977,,10.258867263793944,26.9815673828125,4.173,-31,2,,,59.6,,,-31,10.2,10,,,,
2021-07-16 17:35:07.888605526,,10.257298469543457,26.95846939086914,4.171,-34,2,,,59.6,,,-34,12.5,10,,,,
2021-07-16 18:05:06.701067718,,10.256861686706543,26.73271179199219,4.173,-31,2,,,59.5,,,-31,10.8,10,,,,
2021-07-16 18:35:06.245371869,,10.258400917053224,26.48625183105469,4.17,-33,2,,,59.7,,,-33,10.8,10,,,,
2021-07-16 19:05:04.787630934,,10.25987148284912,26.17977523803711,4.172,-31,2,,,59.4,,,-31,7.8,10,,,,
2021-07-16 19:35:04.956088076,,10.262354850769043,25.77633285522461,4.172,-33,2,,,59.5,,,-33,10.0,10,,,,
2021-07-16 20:05:03.182319810,,10.262377738952637,25.42165946960449,4.169,-31,2,,,59.8,,,-31,7.8,10,,,,
2021-07-16 20:35:03.214504301,,10.26436710357666,25.042835235595703,4.171,-30,2,,,59.6,,,-30,13.2,10,,,,
2021-07-16 21:05:01.276336320,,10.267782211303713,25.000089645385746,4.173,-30,2,,,59.5,,,-30,9.8,10,,,,
2021-07-16 21:35:01.907586820,,10.267654418945312,24.86908531188965,4.172,-30,2,,,59.3,,,-30,12.5,10,,,,
2021-07-16 22:05:01.942240438,,10.267112731933594,24.607410430908203,4.17,-31,2,,,59.6,,,-31,8.8,10,,,,
2021-07-16 22:35:00.807725446,,10.267416000366213,24.42421722412109,4.173,-30,2,,,59.4,,,-30,13.5,10,,,,
2021-07-16 23:05:00.395744705,,10.26740264892578,24.19729232788086,4.17,-33,2,,,59.4,,,-33,7.0,10,,,,
2021-07-16 23:34:58.585221751,,10.264591217041016,24.125452041625977,4.173,-33,2,,,59.3,,,-33,12.5,10,,,,
2021-07-17 00:04:59.707242897,,10.263476371765137,23.95822525024414,4.172,-29,2,,,59.5,,,-29,12.2,10,,,,
2021-07-17 00:34:59.109693543,,10.263513565063477,23.87118911743164,4.173,-31,2,,,59.7,,,-31,12.8,10,,,,
2021-07-17 01:04:57.889195536,,10.264369010925293,23.6351261138916,4.169,-31,2,,,59.6,,,-31,8.0,10,,,,
2021-07-17 01:34:56.220357787,,10.266349792480467,23.536243438720703,4.171,-33,2,,,59.6,,,-33,7.0,10,,,,
2021-07-17 02:04:54.340300259,,10.267672538757324,23.41584777832031,4.172,-31,2,,,59.7,,,-31,12.5,10,,,,
2021-07-17 02:34:54.517598812,,10.268697738647461,23.28015327453613,4.17,-30,2,,,59.6,,,-30,9.5,10,,,,
2021-07-17 03:04:53.266677460,,10.266744613647461,23.20351791381836,4.172,-33,2,,,59.6,,,-33,10.5,10,,,,
2021-07-17 03:34:52.867683232,,10.268709182739258,23.183454513549805,4.172,-31,2,,,59.4,,,-31,12.5,10,,,,
2021-07-17 04:04:52.093623380,,10.268824577331543,23.143781661987305,4.171,-31,2,,,59.5,,,-31,8.8,10,,,,
2021-07-17 04:34:51.329885814,,10.2681884765625,23.37214660644531,4.172,-31,2,,,59.4,,,-31,11.2,10,,,,
2021-07-17 05:04:52.211502523,,10.26751708984375,23.75957679748535,4.171,-29,2,,,59.5,,,-29,8.8,10,,,,
2021-07-17 05:34:52.532303102,,10.26878547668457,24.306211471557614,4.173,-33,2,,,59.4,,,-33,11.5,10,,,,
2021-07-17 06:04:53.963686325,,10.267589569091797,25.513225555419922,4.172,-33,2,,,59.6,,,-33,12.8,10,,,,
2021-07-17 06:34:46.052565686,,10.268258094787598,26.085979461669922,4.17,-30,2,,,40.3,,,-30,9.2,10,,,,
2021-07-17 07:04:49.040494756,,10.268378257751463,26.25504302978516,4.172,-35,2,,,59.5,,,-35,11.5,10,,,,
2021-07-17 07:34:47.122963300,,10.269872665405273,26.230815887451172,4.171,-30,2,,,59.5,,,-30,7.8,10,,,,
2021-07-17 08:04:45.869052351,,10.270310401916504,25.88866996765137,4.171,-34,2,,,59.3,,,-34,12.5,10,,,,
2021-07-17 08:34:47.468650933,,10.269487380981444,26.041154861450195,4.17,-31,2,,,59.7,,,-31,9.8,10,,,,
2021-07-17 09:04:46.151600069,,10.268102645874023,26.13379669189453,4.169,-30,2,,,59.5,,,-30,10.0,10,,,,
2021-07-17 09:34:45.009068132,,10.265725135803224,26.58728790283203,4.171,-31,2,,,59.4,,,-31,9.8,10,,,,
2021-07-17 10:04:43.774526884,,10.264805793762207,26.64630889892578,4.172,-30,2,,,59.7,,,-30,7.5,10,,,,
2021-07-17 10:34:43.727628795,,10.262694358825684,26.46063995361328,4.169,-30,2,,,59.7,,,-30,7.2,10,,,,
2021-07-17 11:04:43.892151827,,10.259035110473633,27.019672393798828,4.169,-33,2,,,59.7,,,-33,7.2,10,,,,
2021-07-17 11:34:40.796410618,,10.256914138793944,27.22759437561035,4.172,-34,2,,,59.8,,,-34,12.0,10,,,,
2021-07-17 12:04:43.534731549,,10.254158973693848,27.76052284240723,4.171,-31,2,,,59.8,,,-31,10.0,10,,,,
2021-07-17 12:34:39.987415548,,10.251716613769533,27.896581649780273,4.172,-30,2,,,59.8,,,-30,9.2,10,,,,
2021-07-17 13:04:38.899560277,,10.248940467834473,27.993024826049805,4.169,-33,2,,,59.5,,,-33,7.5,10,,,,
2021-07-17 13:34:38.359743245,,10.246471405029297,27.99785614013672,4.169,-31,2,,,59.8,,,-31,10.0,10,,,,
2021-07-17 14:04:38.505237026,,10.244446754455566,27.87590789794922,4.169,-33,2,,,59.7,,,-33,7.5,10,,,,
2021-07-17 14:34:37.515095014,,10.242841720581056,27.871753692626953,4.173,-31,2,,,59.8,,,-31,10.2,10,,,,
2021-07-17 15:04:35.354918610,,10.240962028503418,27.829729080200195,4.171,-33,2,,,59.5,,,-33,7.5,10,,,,
2021-07-17 15:34:36.780169984,,10.238691329956056,27.819293975830078,4.169,-34,2,,,59.8,,,-34,11.8,10,,,,
2021-07-17 16:04:34.489254764,,10.23573112487793,27.74319648742676,4.17,-33,2,,,59.9,,,-33,11.0,10,,,,
2021-07-17 16:34:35.190957353,,10.235199928283693,27.56539535522461,4.166,-28,2,,,59.7,,,-28,8.0,10,,,,
2021-07-17 17:04:33.238905589,,10.234023094177246,27.367286682128906,4.169,-33,2,,,59.8,,,-33,10.5,10,,,,
2021-07-17 17:34:30.849205352,,10.232709884643556,27.08938026428223,4.171,-31,2,,,59.8,,,-31,7.8,10,,,,
2021-07-17 18:34:32.394477876,,10.233874320983887,26.259685516357425,4.168,-33,2,,,59.8,,,-33,10.8,10,,,,
2021-07-17 19:04:31.260451329,,10.233163833618164,25.752065658569336,4.17,-33,2,,,59.7,,,-33,6.8,10,,,,
2021-07-17 19:34:30.066765080,,10.230018615722656,25.286901473999023,4.172,-35,2,,,59.7,,,-35,12.5,10,,,,
2021-07-17 20:04:28.778861688,,10.231392860412598,24.868083953857425,4.168,-33,2,,,59.8,,,-33,7.8,10,,,,
2021-07-17 20:34:28.931126855,,10.228894233703613,24.32271957397461,4.17,-33,2,,,59.6,,,-33,7.5,10,,,,
2021-07-17 21:04:27.821028512,,10.228286743164062,24.24030494689941,4.17,-34,2,,,59.6,,,-34,12.0,10,,,,
2021-07-17 21:34:25.861675260,,10.226511001586914,23.684341430664066,4.169,-30,2,,,59.6,,,-30,9.5,10,,,,
2021-07-17 22:04:26.368013933,,10.225791931152344,23.35685539245605,4.168,-29,2,,,59.8,,,-29,8.5,10,,,,
2021-07-17 22:34:25.531870768,,10.223067283630373,23.102523803710934,4.172,-33,2,,,59.7,,,-33,11.5,10,,,,
2021-07-17 23:04:24.206326142,,10.221284866333008,22.647544860839844,4.17,-31,2,,,59.8,,,-31,10.2,10,,,,
2021-07-17 23:34:23.146256920,,10.219259262084961,22.426414489746094,4.172,-30,2,,,59.7,,,-30,10.5,10,,,,
2021-07-18 00:04:22.564005066,,10.21823787689209,22.165063858032227,4.172,-31,2,,,59.7,,,-31,7.8,10,,,,
2021-07-18 00:34:22.849807350,,10.21894359588623,21.76234436035156,4.171,-31,2,,,59.7,,,-31,12.2,10,,,,
2021-07-18 01:04:21.760899386,,10.216434478759766,21.14275932312012,4.169,-34,2,,,59.8,,,-34,12.2,10,,,,
2021-07-18 01:34:21.414677111,,10.215744972229004,20.67584228515625,4.172,-35,2,,,59.9,,,-35,11.2,10,,,,
2021-07-18 02:04:20.368261384,,10.213930130004883,20.496662139892575,4.169,-31,2,,,59.7,,,-31,9.0,10,,,,
2021-07-18 02:34:19.816339245,,10.213042259216307,20.546836853027344,4.168,-34,2,,,59.4,,,-34,11.2,10,,,,
2021-07-18 03:04:19.159106395,,10.213435173034668,20.42350196838379,4.173,-33,2,,,59.7,,,-33,9.8,10,,,,
2021-07-18 03:34:19.318611138,,10.212153434753418,20.47671127319336,4.172,-31,2,,,59.6,,,-31,12.8,10,,,,
2021-07-18 04:04:18.478992254,,10.213139533996582,20.670129776000977,4.167,-30,2,,,59.8,,,-30,9.8,10,,,,
2021-07-18 04:34:17.817711599,,10.211329460144043,20.923967361450195,4.171,-31,2,,,59.8,,,-31,12.8,10,,,,
2021-07-18 05:04:16.081618522,,10.209918022155762,21.231590270996094,4.171,-31,2,,,59.7,,,-31,7.8,10,,,,
2021-07-18 05:34:16.980493163,,10.208209991455078,21.78893280029297,4.17,-31,2,,,59.8,,,-31,8.0,10,,,,
2021-07-18 06:04:16.976963562,,10.20616054534912,22.95717620849609,4.169,-30,2,,,59.5,,,-30,9.2,10,,,,
2021-07-18 06:34:11.645485855,,10.206851959228516,23.34121131896973,4.173,-32,2,,,59.8,,,-32,12.0,10,,,,
2021-07-18 07:34:11.341327135,,10.206235885620117,23.83313751220703,4.171,-33,2,,,59.5,,,-33,9.5,10,,,,
2021-07-18 08:34:11.798319311,,10.203470230102539,24.371984481811523,4.167,-33,2,,,59.7,,,-33,7.0,10,,,,
2021-07-18 09:04:11.347365634,,10.20118522644043,24.63023376464844,4.167,-35,2,,,59.8,,,-35,12.0,10,,,,
2021-07-18 09:34:11.643208558,,10.198863983154297,24.868019104003906,4.167,-35,2,,,59.6,,,-35,13.0,10,,,,
2021-07-18 10:04:09.387290504,,10.197325706481934,25.2247257232666,4.169,-35,2,,,59.8,,,-35,13.5,10,,,,
2021-07-18 11:04:10.243163223,,10.188898086547852,26.09152030944824,4.17,-27,2,,,59.6,,,-27,8.8,10,,,,
2021-07-18 11:34:09.672684101,,10.184770584106444,26.637514114379886,4.169,-35,2,,,59.7,,,-35,11.0,10,,,,
2021-07-18 12:34:03.896329343,,10.18125820159912,29.03979301452637,4.171,-29,2,,,59.8,,,-29,9.0,10,,,,
2021-07-18 13:04:03.799617761,,10.180459022521973,29.04114532470703,4.166,-33,2,,,59.8,,,-33,11.2,10,,,,
2021-07-18 13:34:05.679897015,,10.177933692932127,27.425745010375977,4.168,-33,2,,,59.8,,,-33,10.0,10,,,,
2021-07-18 14:04:05.425284881,,10.177541732788086,27.09063720703125,4.169,-33,2,,,59.6,,,-33,12.0,10,,,,
2021-07-18 14:34:01.991790748,,10.176815032958984,26.778165817260746,4.168,-33,2,,,59.9,,,-33,12.8,10,,,,
